time,accel.x,accel.y,accel.z,att.roll,att.roll_sp,alt.baro,bat.voltage,bat.current,throttle,gps.satellites,gps.hdop,armed
4.0700,-1.9844,-0.1211,-13.6166,-0.0017,0.0000,0.0602,21.6846,37.9540,0.5021,16.0000,0.7153,1.0000
4.0800,-0.8387,-0.4710,-12.5467,-0.0016,0.0000,0.0414,21.6704,38.2666,0.5055,16.0000,0.7159,1.0000
4.0900,0.1106,0.1231,-12.3261,-0.0004,0.0000,0.0226,21.6562,38.5792,0.5093,16.0000,0.7164,1.0000
4.1000,0.2939,-0.0667,-11.4809,0.0009,0.0000,0.0037,21.6419,38.8918,0.5132,16.0000,0.7170,1.0000
4.1100,1.3074,-0.2685,-13.0584,-0.0012,0.0000,-0.0319,21.6307,39.0932,0.5170,16.0000,0.7176,1.0000
4.1200,1.7090,-0.2183,-13.4360,-0.0032,0.0000,-0.0675,21.6194,39.2947,0.5208,16.0000,0.7182,1.0000
4.1300,0.2540,0.1862,-12.8553,-0.0017,0.0000,-0.1032,21.6081,39.4961,0.5224,16.0000,0.7188,1.0000
4.1400,0.1392,0.4611,-12.9229,-0.0001,0.0000,-0.1388,21.5969,39.6976,0.5240,16.0000,0.7194,1.0000
4.1500,-0.1037,-0.3285,-13.7184,-0.0003,0.0000,-0.1744,21.5856,39.8990,0.5256,16.0000,0.7199,1.0000
4.1600,-0.6886,0.0441,-12.4168,-0.0004,0.0000,-0.2141,21.5743,40.1005,0.5272,16.0000,0.7205,1.0000
4.1700,-0.1954,0.7899,-12.9025,0.0001,0.0000,-0.2537,21.5630,40.3019,0.5311,16.0000,0.7211,1.0000
4.1800,-1.0809,0.0822,-13.1733,0.0007,0.0000,-0.2933,21.5518,40.5034,0.5349,16.0000,0.7217,1.0000
4.1900,-0.6945,-0.0545,-12.0564,-0.0016,0.0000,-0.3330,21.5405,40.7049,0.5387,16.0000,0.7223,1.0000
4.2000,-0.9178,0.9784,-12.0570,-0.0040,0.0000,-0.3726,21.5292,40.9063,0.5425,16.0000,0.7229,1.0000
4.2100,-0.6800,-0.1113,-11.6731,-0.0035,0.0000,-0.2488,21.5216,41.1100,0.5466,16.0000,0.7217,1.0000
4.2200,0.8889,1.1067,-13.0872,-0.0030,0.0000,-0.1251,21.5140,41.3137,0.5507,16.0000,0.7205,1.0000
4.2300,-1.0961,-0.3253,-13.7941,-0.0012,0.0000,-0.0013,21.5064,41.5173,0.5548,16.0000,0.7194,1.0000
4.2400,-0.4024,-0.3128,-12.0840,0.0005,0.0000,0.1225,21.4988,41.7210,0.5588,16.0000,0.7182,1.0000
4.2500,0.6719,1.3236,-12.0324,-0.0008,0.0000,0.2462,21.4911,41.9247,0.5593,16.0000,0.7171,1.0000
4.2600,-0.2015,0.0108,-12.9219,-0.0022,0.0000,0.1621,21.4835,42.1284,0.5598,16.0000,0.7159,1.0000
4.2700,1.6646,0.6884,-12.2085,-0.0007,0.0000,0.0779,21.4759,42.3320,0.5603,16.0000,0.7147,1.0000
4.2800,-0.2622,-1.1360,-13.0556,0.0008,0.0000,-0.0062,21.4683,42.5357,0.5608,16.0000,0.7136,1.0000
4.2900,-0.7116,0.0881,-11.7230,0.0016,0.0000,-0.0904,21.4607,42.7394,0.5653,16.0000,0.7124,1.0000
4.3000,1.2252,0.0029,-12.5955,0.0025,0.0000,-0.1745,21.4531,42.9431,0.5697,16.0000,0.7113,1.0000
4.3100,-1.2829,-1.2203,-12.7151,0.0013,0.0000,-0.0130,21.4402,43.1752,0.5742,16.0000,0.7101,1.0000
4.3200,0.7904,1.6825,-12.9602,0.0001,0.0000,0.1484,21.4272,43.4073,0.5787,16.0000,0.7089,1.0000
4.3300,0.5179,0.7268,-13.4680,-0.0006,0.0000,0.3099,21.4143,43.6394,0.5803,16.0000,0.7078,1.0000
4.3400,-0.8467,-0.4184,-13.4272,-0.0013,0.0000,0.4714,21.4014,43.8716,0.5820,16.0000,0.7066,1.0000
4.3500,1.7207,0.8677,-11.3105,-0.0023,0.0000,0.6328,21.3885,44.1037,0.5836,16.0000,0.7054,1.0000
4.3600,0.2662,-1.1997,-13.5587,-0.0034,0.0000,0.5504,21.3756,44.3358,0.5853,16.0000,0.7043,1.0000
4.3700,-0.2307,0.5703,-12.2874,-0.0030,0.0000,0.4680,21.3626,44.5679,0.5874,16.0000,0.7031,1.0000
4.3800,2.0628,1.5225,-12.6558,-0.0026,0.0000,0.3856,21.3497,44.8000,0.5895,16.0000,0.7020,1.0000
4.3900,-1.8461,-0.6952,-12.5430,-0.0014,0.0000,0.3032,21.3368,45.0322,0.5916,16.0000,0.7008,1.0000
4.4000,0.3217,0.7071,-12.5794,-0.0002,0.0000,0.2208,21.3239,45.2643,0.5938,16.0000,0.6996,1.0000
4.4100,1.1105,-0.9953,-14.5469,-0.0009,0.0000,0.1574,21.3120,45.4790,0.5966,16.0000,0.7009,1.0000
4.4200,-2.0656,-1.3025,-12.3526,-0.0017,0.0000,0.0941,21.3002,45.6937,0.5994,16.0000,0.7021,1.0000
4.4300,1.7644,1.5770,-12.4243,-0.0009,0.0000,0.0307,21.2884,45.9084,0.6023,16.0000,0.7034,1.0000
4.4400,-1.0567,-1.9558,-13.6661,-0.0001,0.0000,-0.0326,21.2765,46.1231,0.6051,16.0000,0.7046,1.0000
4.4500,-0.7228,0.5631,-11.3775,-0.0018,0.0000,-0.0960,21.2647,46.3378,0.6041,16.0000,0.7059,1.0000
4.4600,2.3377,0.3972,-13.9016,-0.0034,0.0000,-0.0765,21.2528,46.5525,0.6030,16.0000,0.7071,1.0000
4.4700,-2.4424,-1.7536,-11.8449,-0.0017,0.0000,-0.0570,21.2410,46.7672,0.6020,16.0000,0.7083,1.0000
4.4800,1.4978,2.1898,-12.4810,-0.0000,0.0000,-0.0374,21.2292,46.9819,0.6009,16.0000,0.7096,1.0000
4.4900,0.5733,-0.7767,-13.3423,0.0009,0.0000,-0.0179,21.2173,47.1966,0.6057,16.0000,0.7108,1.0000
4.5000,-2.1639,-0.1393,-11.3075,0.0018,0.0000,0.0016,21.2055,47.4113,0.6105,16.0000,0.7121,1.0000
4.5100,2.5307,1.5508,-14.1451,0.0010,0.0000,0.0371,21.1822,47.9640,0.6153,16.0000,0.7133,1.0000
4.5200,-0.8473,-3.9037,-13.2089,0.0002,0.0000,0.0727,21.1590,48.5166,0.6201,16.0000,0.7146,1.0000
4.5300,-1.6395,1.7909,-10.8906,-0.0006,0.0000,0.1082,21.1358,49.0692,0.6229,16.0000,0.7158,1.0000
4.5400,2.9680,0.3991,-12.8992,-0.0014,0.0000,0.1437,21.1125,49.6218,0.6258,16.0000,0.7170,1.0000
4.5500,-2.5119,-2.4575,-12.4672,-0.0005,0.0000,0.1793,21.0893,50.1744,0.6286,16.0000,0.7183,1.0000
4.5600,1.3249,2.1316,-10.8254,0.0003,0.0000,0.2377,21.0661,50.7270,0.6314,16.0000,0.7195,1.0000
4.5700,-0.3856,-2.2618,-16.0322,-0.0006,0.0000,0.2962,21.0428,51.2796,0.6370,16.0000,0.7208,1.0000
4.5800,-2.5692,0.9128,-10.5429,-0.0016,0.0000,0.3547,21.0196,51.8322,0.6426,16.0000,0.7220,1.0000
4.5900,3.6258,2.4192,-11.6743,0.0000,0.0000,0.4131,20.9964,52.3849,0.6482,16.0000,0.7233,1.0000
4.6000,-2.9041,-3.9261,-14.4201,0.0016,0.0000,0.4716,20.9731,52.9375,0.6538,16.0000,0.7245,1.0000
4.6100,0.4222,3.4205,-11.0904,0.0014,0.0000,0.6325,20.9611,53.1273,0.6508,16.0000,0.7231,1.0000
4.6200,3.6085,-1.1179,-13.2937,0.0012,0.0000,0.7933,20.9491,53.3171,0.6478,16.0000,0.7216,1.0000
4.6300,-3.7632,-2.1130,-12.1882,0.0013,0.0000,0.9542,20.9371,53.5068,0.6449,16.0000,0.7202,1.0000
4.6400,3.2321,4.3717,-11.7684,0.0015,0.0000,1.1151,20.9250,53.6966,0.6419,16.0000,0.7188,1.0000
4.6500,0.0323,-3.2270,-15.2348,0.0001,0.0000,1.2760,20.9130,53.8864,0.6472,16.0000,0.7173,1.0000
4.6600,-1.2640,0.9333,-10.5101,-0.0013,0.0000,1.1479,20.9010,54.0762,0.6525,16.0000,0.7159,1.0000
4.6700,4.3129,1.6651,-13.0010,-0.0019,0.0000,1.0199,20.8890,54.2660,0.6577,16.0000,0.7145,1.0000
4.6800,-4.0561,-3.6841,-15.0236,-0.0025,0.0000,0.8918,20.8770,54.4558,0.6630,16.0000,0.7130,1.0000
4.6900,-0.6805,3.3924,-9.5352,-0.0014,0.0000,0.7637,20.8649,54.6456,0.6641,16.0000,0.7116,1.0000
4.7000,2.5146,-1.5027,-15.3102,-0.0002,0.0000,0.6357,20.8529,54.8354,0.6651,16.0000,0.7102,1.0000
4.7100,-4.8505,-2.3923,-10.6204,-0.0001,0.0000,0.7155,20.8429,55.0220,0.6661,16.0000,0.7087,1.0000
4.7200,4.0672,3.0269,-12.3469,-0.0001,0.0000,0.7954,20.8329,55.2087,0.6672,16.0000,0.7073,1.0000
4.7300,-1.3142,-5.1002,-13.9224,0.0003,0.0000,0.8752,20.8228,55.3954,0.6733,16.0000,0.7059,1.0000
4.7400,-1.0839,1.8242,-8.3783,0.0007,0.0000,0.9551,20.8128,55.5820,0.6794,16.0000,0.7044,1.0000
4.7500,5.1012,1.1933,-14.6677,0.0001,0.0000,1.0349,20.8028,55.7687,0.6855,16.0000,0.7030,1.0000
4.7600,-4.9785,-2.9674,-11.6451,-0.0006,0.0000,1.0000,20.7927,55.9553,0.6916,16.0000,0.7016,1.0000
4.7700,3.4633,4.4329,-10.6971,0.0024,0.0000,0.9650,20.7827,56.1420,0.6916,16.0000,0.7001,1.0000
4.7800,1.7338,-3.1022,-16.7327,0.0053,0.0000,0.9300,20.7727,56.3287,0.6915,16.0000,0.6987,1.0000
4.7900,-5.8312,-1.6971,-9.8925,0.0034,0.0000,0.8951,20.7627,56.5153,0.6914,16.0000,0.6973,1.0000
4.8000,5.1334,3.8216,-12.0709,0.0014,0.0000,0.8601,20.7526,56.7020,0.6913,16.0000,0.6958,1.0000
4.8100,-3.6140,-5.2389,-15.4503,0.0018,0.0000,0.8064,20.7361,57.0390,0.6938,16.0000,0.6942,1.0000
4.8200,-2.0241,3.0286,-7.0064,0.0021,0.0000,0.7527,20.7195,57.3761,0.6962,16.0000,0.6926,1.0000
4.8300,4.9145,0.8588,-14.0257,0.0012,0.0000,0.6989,20.7029,57.7131,0.6987,16.0000,0.6910,1.0000
4.8400,-7.7050,-4.5901,-11.1430,0.0004,0.0000,0.6452,20.6864,58.0501,0.7011,16.0000,0.6894,1.0000
4.8500,3.2183,6.5575,-8.6570,0.0016,0.0000,0.5915,20.6698,58.3872,0.7025,16.0000,0.6878,1.0000
4.8600,1.0069,-4.6578,-15.9532,0.0028,0.0000,0.7819,20.6533,58.7242,0.7038,16.0000,0.6862,1.0000
4.8700,-5.4411,-0.5136,-7.3308,0.0008,0.0000,0.9723,20.6367,59.0612,0.7051,16.0000,0.6846,1.0000
4.8800,6.2916,4.4717,-11.9170,-0.0012,0.0000,1.1626,20.6201,59.3983,0.7065,16.0000,0.6830,1.0000
4.8900,-4.0503,-6.5905,-14.2271,0.0010,0.0000,1.3530,20.6036,59.7353,0.7097,16.0000,0.6814,1.0000
4.9000,0.5504,4.7666,-8.6401,0.0032,0.0000,1.5434,20.5870,60.0724,0.7129,16.0000,0.6798,1.0000
4.9100,4.9324,-0.9747,-17.2727,0.0045,0.0000,1.4650,20.5792,60.2583,0.7161,16.0000,0.6782,1.0000
4.9200,-7.1174,-3.6044,-9.9866,0.0058,0.0000,1.3866,20.5715,60.4442,0.7194,16.0000,0.6766,1.0000
4.9300,6.4422,6.3375,-12.0458,0.0028,0.0000,1.3083,20.5637,60.6301,0.7192,16.0000,0.6750,1.0000
4.9400,-1.2246,-5.9643,-16.5076,-0.0003,0.0000,1.2299,20.5559,60.8160,0.7190,16.0000,0.6734,1.0000
4.9500,-4.8223,0.8971,-8.8717,-0.0002,0.0000,1.1515,20.5481,61.0019,0.7188,16.0000,0.6718,1.0000
4.9600,7.7654,2.1859,-15.5342,-0.0000,0.0000,1.1612,20.5404,61.1878,0.7186,16.0000,0.6702,1.0000
4.9700,-7.2456,-6.2234,-13.4957,-0.0004,0.0000,1.1708,20.5326,61.3738,0.7186,16.0000,0.6686,1.0000
4.9800,1.6281,6.7958,-8.0561,-0.0008,0.0000,1.1805,20.5248,61.5597,0.7187,16.0000,0.6670,1.0000
4.9900,4.5531,-2.7919,-16.4328,0.0009,0.0000,1.1902,20.5170,61.7456,0.7187,16.0000,0.6654,1.0000
5.0000,-6.9777,-2.2479,-8.7339,0.0026,0.0000,1.1998,20.5092,61.9315,0.7187,16.0000,0.6638,1.0000
5.0100,8.6351,6.7691,-12.1848,0.0006,0.0000,1.1739,20.4923,62.2398,0.7248,16.0000,0.6666,1.0000
5.0200,-3.2517,-6.3206,-16.7650,-0.0014,0.0000,1.1480,20.4754,62.5481,0.7310,16.0000,0.6695,1.0000
5.0300,-3.7877,3.3580,-5.9173,0.0002,0.0000,1.1221,20.4585,62.8563,0.7372,16.0000,0.6723,1.0000
5.0400,8.5921,1.0736,-15.6193,0.0018,0.0000,1.0962,20.4416,63.1646,0.7434,16.0000,0.6751,1.0000
5.0500,-9.4533,-7.2153,-11.7482,-0.0001,0.0000,1.0703,20.4247,63.4729,0.7406,16.0000,0.6780,1.0000
5.0600,5.2337,7.9713,-9.1287,-0.0019,0.0000,1.1534,20.4078,63.7812,0.7378,16.0000,0.6808,1.0000
5.0700,3.1081,-5.0728,-18.0713,0.0004,0.0000,1.2366,20.3909,64.0895,0.7351,16.0000,0.6837,1.0000
5.0800,-7.7741,-1.7636,-7.2351,0.0026,0.0000,1.3197,20.3740,64.3977,0.7323,16.0000,0.6865,1.0000
5.0900,9.3646,5.1670,-13.0903,-0.0002,0.0000,1.4028,20.3571,64.7060,0.7390,16.0000,0.6893,1.0000
5.1000,-5.5887,-7.9491,-14.8528,-0.0031,0.0000,1.4859,20.3401,65.0143,0.7457,16.0000,0.6922,1.0000
5.1100,-2.2708,6.0073,-7.3983,0.0000,0.0000,1.6168,20.3418,64.9235,0.7524,16.0000,0.6950,1.0000
5.1200,6.9887,-1.5228,-15.9075,0.0031,0.0000,1.7478,20.3435,64.8327,0.7591,16.0000,0.6978,1.0000
5.1300,-10.9510,-5.8478,-10.3614,0.0025,0.0000,1.8787,20.3452,64.7419,0.7572,16.0000,0.7007,1.0000
5.1400,7.6629,9.1897,-9.1004,0.0019,0.0000,2.0097,20.3469,64.6512,0.7553,16.0000,0.7035,1.0000
5.1500,-0.1741,-6.4938,-17.0091,0.0007,0.0000,2.1407,20.3486,64.5604,0.7534,16.0000,0.7063,1.0000
5.1600,-6.6655,0.8496,-6.9165,-0.0005,0.0000,2.0801,20.3503,64.4696,0.7516,16.0000,0.7092,1.0000
5.1700,10.4570,5.8138,-13.5119,-0.0004,0.0000,2.0195,20.3520,64.3788,0.7536,16.0000,0.7120,1.0000
5.1800,-7.1708,-7.4169,-15.4494,-0.0004,0.0000,1.9590,20.3536,64.2880,0.7556,16.0000,0.7149,1.0000
5.1900,1.8085,7.3231,-6.5245,0.0012,0.0000,1.8984,20.3553,64.1973,0.7576,16.0000,0.7177,1.0000
5.2000,5.9566,-3.5427,-18.2729,0.0027,0.0000,1.8378,20.3570,64.1065,0.7596,16.0000,0.7205,1.0000
5.2100,-10.7362,-5.0069,-8.9155,0.0012,0.0000,1.8677,20.3357,64.5496,0.7641,16.0000,0.7201,1.0000
5.2200,10.0384,8.6338,-9.7141,-0.0004,0.0000,1.8976,20.3144,64.9927,0.7686,16.0000,0.7196,1.0000
5.2300,-3.4827,-9.0860,-15.9568,-0.0001,0.0000,1.9275,20.2931,65.4358,0.7732,16.0000,0.7191,1.0000
5.2400,-4.5856,3.3992,-4.1443,0.0002,0.0000,1.9573,20.2718,65.8789,0.7777,16.0000,0.7186,1.0000
5.2500,9.6289,2.7700,-16.1246,-0.0007,0.0000,1.9872,20.2505,66.3220,0.7772,16.0000,0.7182,1.0000
5.2600,-11.2129,-9.5403,-11.9383,-0.0015,0.0000,2.0356,20.2291,66.7651,0.7768,16.0000,0.7177,1.0000
5.2700,4.6043,10.2778,-7.0564,0.0026,0.0000,2.0839,20.2078,67.2082,0.7763,16.0000,0.7172,1.0000
5.2800,4.2057,-5.4771,-18.9688,0.0067,0.0000,2.1323,20.1865,67.6513,0.7759,16.0000,0.7168,1.0000
5.2900,-10.3464,-1.3054,-7.0105,0.0048,0.0000,2.1807,20.1652,68.0944,0.7806,16.0000,0.7163,1.0000
5.3000,10.9641,8.3617,-13.1590,0.0028,0.0000,2.2290,20.1439,68.5375,0.7853,16.0000,0.7158,1.0000
5.3100,-6.1709,-10.7733,-15.8198,0.0002,0.0000,2.3004,20.1349,68.7913,0.7900,16.0000,0.7154,1.0000
5.3200,-1.8722,7.6702,-5.9153,-0.0025,0.0000,2.3717,20.1259,69.0451,0.7947,16.0000,0.7149,1.0000
5.3300,9.8377,0.3245,-17.6578,-0.0022,0.0000,2.4430,20.1169,69.2989,0.7955,16.0000,0.7144,1.0000
5.3400,-12.6344,-9.1720,-9.7501,-0.0018,0.0000,2.5143,20.1079,69.5527,0.7963,16.0000,0.7139,1.0000
5.3500,7.3962,9.9561,-8.5493,-0.0012,0.0000,2.5856,20.0988,69.8066,0.7971,16.0000,0.7135,1.0000
5.3600,0.2660,-8.6274,-17.6643,-0.0005,0.0000,2.6229,20.0898,70.0604,0.7979,16.0000,0.7130,1.0000
5.3700,-10.3406,0.8990,-5.3993,0.0016,0.0000,2.6602,20.0808,70.3142,0.7974,16.0000,0.7125,1.0000
5.3800,13.3889,7.1607,-12.9123,0.0038,0.0000,2.6975,20.0718,70.5680,0.7968,16.0000,0.7121,1.0000
5.3900,-10.4297,-11.4117,-15.3687,0.0005,0.0000,2.7348,20.0628,70.8219,0.7963,16.0000,0.7116,1.0000
5.4000,2.0849,8.1398,-3.5940,-0.0027,0.0000,2.7722,20.0538,71.0757,0.7957,16.0000,0.7111,1.0000
5.4100,8.3827,-2.6793,-17.9717,-0.0032,0.0000,2.7943,20.0407,71.3096,0.8005,16.0000,0.7128,1.0000
5.4200,-13.7338,-5.4374,-7.5730,-0.0036,0.0000,2.8164,20.0277,71.5435,0.8052,16.0000,0.7145,1.0000
5.4300,12.3383,10.1717,-10.2602,-0.0030,0.0000,2.8385,20.0146,71.7774,0.8100,16.0000,0.7162,1.0000
5.4400,-2.4004,-10.8477,-18.4845,-0.0023,0.0000,2.8606,20.0016,72.0113,0.8147,16.0000,0.7180,1.0000
5.4500,-6.7936,5.2467,-4.3676,-0.0016,0.0000,2.8827,19.9885,72.2452,0.8160,16.0000,0.7197,1.0000
5.4600,13.1597,4.2646,-15.8955,-0.0009,0.0000,2.9572,19.9754,72.4791,0.8174,16.0000,0.7214,1.0000
5.4700,-12.7533,-11.2143,-12.4669,-0.0010,0.0000,3.0318,19.9624,72.7130,0.8187,16.0000,0.7231,1.0000
5.4800,4.6063,12.3171,-4.8483,-0.0010,0.0000,3.1063,19.9493,72.9470,0.8200,16.0000,0.7248,1.0000
5.4900,6.1008,-6.6451,-19.5297,-0.0014,0.0000,3.1809,19.9362,73.1809,0.8202,16.0000,0.7265,1.0000
5.5000,-13.8318,-1.8282,-6.8811,-0.0017,0.0000,3.2554,19.9232,73.4148,0.8204,16.0000,0.7282,1.0000
5.5100,13.2884,9.7383,-11.8009,0.0023,0.0000,3.2782,19.9097,73.6534,0.8205,16.0000,0.7299,1.0000
5.5200,-8.5302,-11.2135,-16.1523,0.0063,0.0000,3.3010,19.8962,73.8921,0.8207,16.0000,0.7316,1.0000
5.5300,-3.5220,8.0992,-4.0174,0.0029,0.0000,3.3238,19.8827,74.1308,0.8224,16.0000,0.7333,1.0000
5.5400,12.2905,0.4037,-17.7104,-0.0005,0.0000,3.3466,19.8692,74.3694,0.8241,16.0000,0.7350,1.0000
5.5500,-14.0622,-8.7043,-10.4851,-0.0026,0.0000,3.3694,19.8558,74.6081,0.8257,16.0000,0.7367,1.0000
5.5600,10.4656,12.3671,-6.9982,-0.0048,0.0000,3.4544,19.8423,74.8467,0.8274,16.0000,0.7384,1.0000
5.5700,2.2398,-9.3306,-19.7024,-0.0027,0.0000,3.5394,19.8288,75.0854,0.8277,16.0000,0.7402,1.0000
5.5800,-10.8866,0.8059,-5.3585,-0.0006,0.0000,3.6244,19.8153,75.3241,0.8280,16.0000,0.7419,1.0000
5.5900,15.0753,8.1878,-13.1833,-0.0022,0.0000,3.7094,19.8018,75.5627,0.8283,16.0000,0.7436,1.0000
5.6000,-10.9634,-13.7662,-12.2913,-0.0038,0.0000,3.7945,19.7883,75.8014,0.8285,16.0000,0.7453,1.0000
5.6100,1.6455,9.7307,-4.4759,-0.0013,0.0000,3.7724,19.7885,75.8015,0.8307,16.0000,0.7440,1.0000
5.6200,9.6001,-3.8293,-18.7597,0.0013,0.0000,3.7503,19.7887,75.8015,0.8328,16.0000,0.7426,1.0000
5.6300,-14.6171,-6.6944,-6.4996,-0.0018,0.0000,3.7282,19.7888,75.8016,0.8350,16.0000,0.7413,1.0000
5.6400,12.8238,13.3468,-9.3030,-0.0048,0.0000,3.7061,19.7890,75.8017,0.8371,16.0000,0.7400,1.0000
5.6500,-3.8634,-12.1603,-18.2901,-0.0011,0.0000,3.6840,19.7892,75.8018,0.8364,16.0000,0.7387,1.0000
5.6600,-8.4361,4.0548,-2.5933,0.0026,0.0000,3.7196,19.7894,75.8018,0.8357,16.0000,0.7373,1.0000
5.6700,15.6116,5.5375,-15.4556,0.0000,0.0000,3.7552,19.7895,75.8019,0.8349,16.0000,0.7360,1.0000
5.6800,-14.5751,-11.5424,-12.3059,-0.0026,0.0000,3.7908,19.7897,75.8020,0.8342,16.0000,0.7347,1.0000
5.6900,6.1888,14.1161,-3.9430,-0.0010,0.0000,3.8265,19.7899,75.8021,0.8376,16.0000,0.7334,1.0000
5.7000,5.8081,-7.2362,-18.7319,0.0006,0.0000,3.8621,19.7901,75.8021,0.8410,16.0000,0.7320,1.0000
5.7100,-14.2568,-2.5211,-4.7167,0.0020,0.0000,3.8329,19.7796,76.0143,0.8444,16.0000,0.7307,1.0000
5.7200,15.3897,11.6901,-11.6811,0.0034,0.0000,3.8036,19.7691,76.2264,0.8478,16.0000,0.7294,1.0000
5.7300,-8.2097,-12.7684,-18.0274,0.0029,0.0000,3.7744,19.7585,76.4386,0.8480,16.0000,0.7281,1.0000
5.7400,-4.2310,7.3762,-2.3996,0.0025,0.0000,3.7451,19.7480,76.6508,0.8481,16.0000,0.7267,1.0000
5.7500,12.8342,0.2802,-18.0440,-0.0009,0.0000,3.7159,19.7375,76.8629,0.8482,16.0000,0.7254,1.0000
5.7600,-16.1613,-10.3347,-9.3182,-0.0042,0.0000,3.9095,19.7270,77.0751,0.8483,16.0000,0.7241,1.0000
5.7700,11.5379,14.4311,-5.7249,-0.0025,0.0000,4.1031,19.7165,77.2872,0.8503,16.0000,0.7228,1.0000
5.7800,0.0754,-9.8760,-20.7409,-0.0007,0.0000,4.2968,19.7060,77.4994,0.8523,16.0000,0.7215,1.0000
5.7900,-11.3306,1.1908,-2.6103,-0.0017,0.0000,4.4904,19.6955,77.7115,0.8543,16.0000,0.7201,1.0000
5.8000,15.5190,8.4184,-15.7179,-0.0027,0.0000,4.6841,19.6850,77.9237,0.8563,16.0000,0.7188,1.0000
5.8100,-12.1330,-13.7904,-14.5057,-0.0018,0.0000,4.7431,19.6717,78.1605,0.8528,16.0000,0.7182,1.0000
5.8200,2.0395,12.8671,-2.3178,-0.0009,0.0000,4.8021,19.6585,78.3973,0.8494,16.0000,0.7176,1.0000
5.8300,10.4349,-3.4744,-19.6326,-0.0019,0.0000,4.8611,19.6452,78.6341,0.8459,16.0000,0.7170,1.0000
5.8400,-15.7184,-7.6973,-7.4093,-0.0030,0.0000,4.9201,19.6319,78.8709,0.8425,16.0000,0.7163,1.0000
5.8500,15.1370,12.7583,-8.6489,-0.0009,0.0000,4.9791,19.6187,79.1077,0.8491,16.0000,0.7157,1.0000
5.8600,-4.7201,-12.3814,-19.3736,0.0013,0.0000,5.0287,19.6054,79.3446,0.8556,16.0000,0.7151,1.0000
5.8700,-7.7879,5.5294,-1.3392,0.0009,0.0000,5.0783,19.5921,79.5814,0.8622,16.0000,0.7145,1.0000
5.8800,15.6915,5.5537,-18.3527,0.0005,0.0000,5.1279,19.5789,79.8182,0.8688,16.0000,0.7139,1.0000
5.8900,-15.8443,-12.7700,-11.8247,0.0009,0.0000,5.1775,19.5656,80.0550,0.8697,16.0000,0.7133,1.0000
5.9000,5.6405,13.7269,-4.9528,0.0012,0.0000,5.2272,19.5524,80.2918,0.8706,16.0000,0.7127,1.0000
5.9100,4.6164,-6.8762,-19.9820,-0.0019,0.0000,5.0958,19.5441,80.4683,0.8714,16.0000,0.7120,1.0000
5.9200,-14.2601,-1.3894,-2.7701,-0.0050,0.0000,4.9644,19.5359,80.6448,0.8723,16.0000,0.7114,1.0000
5.9300,16.2350,11.8169,-11.7783,-0.0020,0.0000,4.8330,19.5277,80.8213,0.8729,16.0000,0.7108,1.0000
5.9400,-8.9106,-13.8337,-15.9300,0.0010,0.0000,4.7015,19.5194,80.9978,0.8735,16.0000,0.7102,1.0000
5.9500,-1.6588,10.2263,-1.6854,0.0005,0.0000,4.5701,19.5112,81.1743,0.8741,16.0000,0.7096,1.0000
5.9600,14.0117,0.6622,-19.5221,0.0000,0.0000,4.6477,19.5030,81.3507,0.8747,16.0000,0.7090,1.0000
5.9700,-17.5236,-9.7869,-8.3491,-0.0005,0.0000,4.7252,19.4948,81.5272,0.8761,16.0000,0.7083,1.0000
5.9800,11.6560,14.4368,-7.3117,-0.0011,0.0000,4.8027,19.4865,81.7037,0.8776,16.0000,0.7077,1.0000
5.9900,1.2471,-11.2781,-20.9332,-0.0016,0.0000,4.8802,19.4783,81.8802,0.8790,16.0000,0.7071,1.0000
6.0000,-11.0408,1.2460,-4.7149,-0.0021,0.0000,4.9577,19.4701,82.0567,0.8804,16.0000,0.7065,1.0000
6.0100,17.0831,6.7936,-14.8969,-0.0028,0.0000,4.9899,19.4712,82.0189,0.8800,16.0000,0.7072,1.0000
6.0200,-13.2937,-14.0571,-14.4738,-0.0035,0.0000,5.0222,19.4722,81.9812,0.8797,16.0000,0.7080,1.0000
6.0300,3.1935,12.4582,-2.4159,0.0008,0.0000,5.0545,19.4733,81.9434,0.8793,16.0000,0.7087,1.0000
6.0400,7.9875,-4.8461,-20.9904,0.0052,0.0000,5.0867,19.4743,81.9056,0.8790,16.0000,0.7094,1.0000
6.0500,-15.7291,-5.4297,-5.3988,0.0028,0.0000,5.1190,19.4754,81.8679,0.8801,16.0000,0.7102,1.0000
6.0600,14.4670,13.5980,-8.6115,0.0005,0.0000,5.1290,19.4765,81.8301,0.8813,16.0000,0.7109,1.0000
6.0700,-5.4145,-12.3214,-17.6261,-0.0010,0.0000,5.1389,19.4775,81.7924,0.8824,16.0000,0.7117,1.0000
6.0800,-7.4527,6.3780,-1.0681,-0.0025,0.0000,5.1489,19.4786,81.7546,0.8836,16.0000,0.7124,1.0000
6.0900,15.6936,5.2622,-17.0257,-0.0018,0.0000,5.1589,19.4797,81.7168,0.8861,16.0000,0.7131,1.0000
6.1000,-15.8960,-12.6241,-11.3371,-0.0011,0.0000,5.1688,19.4807,81.6791,0.8886,16.0000,0.7139,1.0000
6.1100,9.4621,13.6126,-5.1117,0.0019,0.0000,5.2847,19.4719,81.8317,0.8912,16.0000,0.7146,1.0000
